label,text
1,"imagine leaving a voicemail message for username, when the call centre takes forever to answer calls, they don't even have the decency to respond to the sms option they offer. bloody hell!!"
1,"username trickle down economics also known as â€˜i got mine, fuck you economicsâ€ trade mark "
0,#indiacovidcrisis is extraordinarily critical; i just talked to a friend in #canada - and they are extremely depressed with this lockdown. :(
0,1/this #nationalresearchprogramme beggars belief! the world is looking on in horror as the #indiacovidcrisis continues &amp; the uk government do this! the #indiacovidcrisis where the #b117 variant is dominant &amp; is causing human suffering that is hard to quantify or comprehend. link link
1,"username username username wow, this shows how much you actually read bro. doge is for his son...to see how markets move and learn. #polygon is his investment because he knows the real uses of this network. check before you speak donkey ðÿ˜"
1,username shame on people who are still supporting her... including manorama. keeping mum #arrestmamata #bengalburning #bengalviolence link
1,"username username username username the problem is that these academics have no idea how easily antivaxxers can exaggerate, misrepresente, and thereby weaponize their expressed concerns against #covidvaccine."
0,absolutely heartbreaking to watch. no one should ever have to suffer like this. #resignmodi link
0,"i tweeted this last night, retweeting this morning because it is simply so extraordinary, and devastating. a real time thread of an indian man trying to get oxygen for his loved one #indiacovidcrisis link"
0,"he is dr. ak roy currently serving at district hospital maharajganj, up. he is crying because he don't have remdesivir to save the people's life. people here are trying to help while the government is constantly don't the opposite broken heart #modikavaccinejumla #modiresign link"
0,pm modi is not responsible for pandemic. china is. youâ€ trade mark re getting infected because you were careless. pm modi is not going to remind you every minute to follow covid-appropriate behaviour. #stayhome #staysafe #chinesevirus ðÿ˜¡ bloody #chinesevirus ðÿ˜¡ link
1,"21st june? i've spent the last few days in holiday: at a busy beach, in the city, on public transport, in shops, museums, pubs and restaurants... based on how close every fucker gets to strangers, and shit mask technique, it feels like 21 june is already here."
1,"i just saw this headline.. ""half of all returned australians from india had coronavirus, says pm"" i'm torn.. it's quite possibly true, but seeing the pm said it, i know it's probably bullshit.. #scomobs #pmbs #indiacovidcrisis"
1,"what a way to kick off pride month, by being openly homophobic what the hell is wrong with you, who cares if they're gay straight or a robot if they're good at what they do let them wrestle, i think there is some underlying problem and that is on you wake the hell up dick head. link"
0,"get the sense that suspending #covidvaccine #patents, while welcome, isn't a solution in countries which don't have the knowledge or capacity to interpret the patent or produce the vaccine."
1,"username username username username username username username username username username no wonder we hindus get belted all the time...bjp is making a mockery out of itself, while the innocent karyakartas are beaten"
0,username who is providing the research data for your #covidvaccine ? is it an independent group? unbiased group? please stop lying about effectiveness.
0,"not going to lie, with us not hearing any news about ssles i was worried about season card numbers. but bloody hell 21k for a 4th consecutive season in this bloody league is fantastic link"
0,in this pandemic situation i request u guys stop doing politics! everyone know i'm in favour of modi but still username username and so many people's are following me! and i'm also doing the same! plz try help everyone not create political wars on tl! #indiacovidcrisis
1,username fuck that's good
0,"is this falsification of covid-19 vaccination certificates a felony offense? if not, it should be. do you agree? ...#vaccineforall #vaccineregistration #covidvaccine link"
0,"well, got my 1st microchip yesterday! now my arm feels like i got slugged with brass knuckles. syringe flexed biceps oncoming fist #covidvaccine"
1,username this bitch gets passed around like hot potato in the school yard.
1,username username you completely failed to control covid. please #resignmodi and save our country. link
0,username maaaaaaaan i gotta catch you up on some shit. i'll call you after i finish this hw
0,"username username username dj, you poor thing. you have much hate in your heart. i suggest you get a hug asap. is pride month not about gay people? what are we missing here?"
0,"bad news: india’s vaccine shortage--where the country has vaccinated less than 2% of the population and the healthcare system is on the verge of collapse--will last months, it's biggest manufacturer warns - link via username #indiacovidcrisis #covidー19 #india"
1,username what about people died because of #wuhanvirus? they don't have any feelings? in reality you are increasing anger in people by replying same message wherever you find #wuhanvirus hashtags.entire world knows it's a #chinesevirus.don't try to
0,username sorry for your loss. #resignmodi #resignpmmodi #resignamitshah #saveindiafrommodi
0,this is why no one should trust #twittertrends in just one hour paid trolls are trending #justiceforshahabuddin a dreaded murderer eho died of covid while serving his jail sentence link
1,#resignmodi if he has any morality.. he should do that.. but he is such a shameless.. heart less power greedy demon... heating his hands by the pyres of innocent fellow citizens.. shame shamme modi
1,username username hey you bomman lootera... get lost and #shootokoo you have begged &amp; eaten for millenia! no time to waste on you idiots ! #jaibhim #resignmodi
0,i will not get the covid vaccine. beaming face with smiling eyes #vaccine not #vaccinated #covidvaccine #covid_19 #getvaccinated or don't get vaccinated i don't care. face blowing a kiss 
1,"i never understand this â€œfans celebrate xxxxxâ€ trade mark s birthdayâ€ yeah wish them happy birthday, but what sort of sad fucker actually celebrates somebody they donâ€ trade mark t know personally birthday?"
1,"username here's hoping that little shitbag gets arrested. i got arrested for ""threatening"" when i didn't even make a direct threat, and our law system is fubar if crap like this keeps sliding."
1,you stop talking to a bitch and sheâ€ trade mark ll hit up everyone she claimed she didnâ€ trade mark t give a fuck about ðÿ¤¡
1,i cant believe this months two fuvking years since dnp came out. what the fuck
1,stupid fucker stop being a loser la bebal
1,"#spinelessbjp #resignmodi misgovernance , causing violence, intriguing communal riots. spreading false news this are what modi is doing. a perfect asshole and bastard"
1,"violence = islam love = ""behayayi"" it's totally unethical ,unislamic wow ðÿ‘ no wonder why west becoming islamphobe. #islamophobia"
1,#resignmodi #modidisasterforindia #modiresignorrepeal this is a crisis of your making. you cannot solve it. you can only make it worse. this virus prospers in an atmosphere of fear and hatred and ignorance. it prospers when you clamp down on those who speak out. link
1,username it’s like fuck off or fuck u or smth
1,username 8: itâ€ trade mark s like that 14: venice bitch 21: ribs 4: damn..... bloody mary??
0,china is so angry... they might release the latest variant of #wuhanvirus to take revenge. already we have received the ap strain in andhra which is 15 times more virulent. link
1,username our favorite pimp
0,came across a post where people from bengal were commenting about the situation there! maybe what's being publicized is not completely true but these comments?! my heart aches to see our people crying to survive! #bengalburning link
1,"too true! i have so much bad feelings about the evil bastard , shouldn't waste my energy on him but i can't help it. makes me swear a lot now too face with symbols on mouth link"
1,username username username username username username you come across as an utter twat. your user name would confirm this.
1,username didi.. don't do drama ! clearly the provocation and violence were done by tmc goons. don't blame central govt for the violence! central govt will send crew and minister to access the situation. this is not a new practice. #bengalburning #f
1,"username username username username username stop tagging me breh shut the fuck up the season looked great you just turn your brain off when you see animation that isnâ€ trade mark t 2d not my fault you havenâ€ trade mark t grown up, this whole topic"
1,to all of the idiots saying wow look at australia and how free they are because they locked down. f*ck off #covid19uk #coronavirusuk #covidvaccine link
0,death threats to actor siddharth and his family for exposing bjp what can we expect from the party which files fir for asking oxygen ðÿ˜¡ #istandwithsiddharth link #modikavaccinejumla
0,#hinduslivesmatter #bengalburning #mamathashouldresign bjp should take strict action on mamatha . please take action on them . every minute you are wasting is someone dying . many are migrating to assam . we don't want to end it like this . link
1,bjp mp has now deleted the tweet under pressure. thing to be afraid of the most - “an idiot’s fake image matters more than a citizen’s life” #resignpmmodi link
1,this condition of this country is so pathetic that i wish india never was independent and still under british rule. #india #resignpmmodi #exitmodi #indiacovid #modihataodeshbachao #indiacovidcrisis #resignmodi #indiachoked #modimadedisaster
0,username username i block nasty folk like him out of the gate. means i can snipe their comments and leave love messages in their threads. no interest in communicating with him - his mindsets are ten a penny - but i like to illustrate what a creepy shitbag i think he is from time to time. link
1,"username i can't stand how many guys consider ""being an asshole"" a personality trait. grow the fuck up."
1,supreme court &amp; eci must take suo moto action in this. pm modi is always try to be in spotlight irrespective of any harsh situation. shame on you modiji. #resign_pm_modi username username username username username username username link
1,wait fuck i mean this summer
1,"what a bunch of absolute fucking idiots in #india #indiacovidcrisis. brainless morons wonder why they have a ""crisis"" (this is goa, sent by an armenian living there for months woman facepalming ) username username username link"
1,utterly disgusted by the pm and his racist govt for banning australian citizens stranded in india from returning home. the govt should provide rescue flights to bring them safely home and establish federal quarantine facilities for them. #auspol #covid19aus #indiacovidcrisis
0,no point. do you think username doesn’t know? #bengalburning #bengalviolence link
1,the empress of terror at her best: #bengalburning link
1,"username username username howdy anonymous twitter shitbag. if you canâ€ trade mark t see that iâ€ trade mark m enjoying this mate, youâ€ trade mark re as good at reading the mood as your mates are at reading satire."
0,has tucker carlson ever denied getting the #covidvaccine? despite making the vaccine sound scary.. i can't find him saying he didn't get it.
1,"username username username username bournvita sales man first stop killing of innocent hindu women, and men. in your state, shameless person ashamed of you seating in rajya sabha . #bengalviolence #bengalburning"
1,"oh and by the way, when little shop of horrors' ""mean green mother from outer space"" uses ""mother"" it actually means ""mean green motherfucker from outer space"" and is intended only for your amusement."
1,who wanna come give me head while you get your dick sucked by my nigga lol
1,"structural changes in the system. the one who claimed to be the original, apollo, is a skeevy, thieving, shitbag asshole. he stole my life, took over, named himself original, and then tried to get rid of lukas and i so it was his life not ours. a"
1,fucker!! link
1,modi government tied with twitter and removed some serious tweets which exactly shows how they failed us. things are really bad when leaders response to the criticism is to try and eradicate the criticism not the failures. bjp govt completely failed us . #resignmodi #india
1,"anyone else feeling anger, disgust, pain, hurt and helplessness at where this incompetent, narcissist, megalomaniac has brought us. the cold blooded murders of people of india. #resignpmmodi #convictmodi"
0,"with covid wreaking havoc, its time to focus on our emotional well being. india is the most depressed country in the world. i'm sharing 5 ways to improve emotional health. username #emotionalhealth #covid19impact #mentalfitness #positivethinking #indiacovidcrisis link"
1,username username i 100% look like a hooker with my baps
0,username username username i want to but the mrs is a wanker for foreign shows so iâll have to watch it on my own
1,username i wish there was an excellent english translation of â€œeåÿek oäÿlu eåÿekâ€ with same energy because when you translate plainly itâ€ trade mark s â€œson of a donkeyâ€ which sounds lame :/
1,"bitter fact. have seen people discussing #chinavirus, didn't find even a dog worried abt #bengalburning this rusername by the people in power is only on sm &amp; media. people are least worried abt this. the people who voted for the part are also the victims! link"
1,shame. and shame on the people who were sharing blindly. stop inciting communal hate! #resignmodi #swarabhasker #tejasvisuryaexposed #bjpdestroyedindia #bjpitcell link
0,"this is beyond abhorrent: an anti-mask group pretends to be a muslim organization and encourages people to come together in large groups, in close proximity, to celebrate eid in the gta. this is so hateful and scarily meditated #islamophobia username link"
0,"#modikavaccinejumla username username username why are you not listening to the scientists across the world who are giving you good advice,to improve the terrible pandemic situation in india! lockdown india &amp; mass vaccinateâš ï¸ #drfauci username link"
0,username what’s your gamer tag ? eyes 
0,you know things are bad in india if the cricket is cancelled. disappointed face #india #indiacovidcrisis #bcci #ipl #ipl2021 #iplsuspended #iplcancelled link
1,my ex friends probably call me a whore or somethingðÿ¤£
0,help #india #indiacovidcrisis can not be controlled due to the lack of sufficient medical equipment and aspirations. username username link
1,he always go to work in your house whenever your wife did not go to work and alone in house whiles the children are in school and you don't see anything wrong with it. i hear say the dick is long and good. chairman open your eyes. you work in a different city too.
1,username dick and farty
1,username username woman you are a fucking nut job. you see me trying to be nice to the woman and make sure she knows i have no ill will and you have to come in and shit all over it. nice you a piece of work.
1,i’ll never get over the “at least they’re honest” take on someone behaving like a total asshole
1,#resignmodi you donâ€ trade mark t deserve to be the pm you dinky lil bitch
0,username jesus gods son had a donkey and he had to work hard cutting wood and god knows what to buy it then someone from zimbabwe land of mugabe wants a lamborghini for a gift from god. great
1,username bloody hell that looks a delicious plate!
0,"username tmc goons attacked on union minister's convoy in west midnapore, broken windows, attacked personal staff. cutting short my trip. #bengalburning username username username username username username username link"
0,"username username username you guys make me sick to the core!!!! is that really your concern right now, formation of alliance, when the entire country is on its knees!! i guess news of dead bodies pilling up, people dropping dead on the st"
1,it’s everyday shag my mentions but never me pensive face tired face 
0,"this is so scary, wuhan virus spreading rapidly. need early lock down in our state. #chinesevirus link"
0,"#electionresult those who ruined my country, run away from my country #modikavaccinejumla #modiresign link"
1,any esports teams need a cheerleader??? a hooker? anything???? me need job
1,username username username you two - back on track! we’re talking to the routing number. for fuck sake.
1,idek why iâ€ trade mark m getting lit by myself i can see me now beating this bitch bloody. ðÿ¥´
0,we do not want elected govt. judiciary taking much sensible decisions. #coronapandemic #modifailsindia #modikavaccinejumla link
1,imagine if cri cri wasn’t around. you would’ve had to pimp your wife or girlfriend. why you mad
0,"now how much percent of this india actually has to consider equal 3% (97% short), to consider half 6.2% (93% short). so now shut up and focus on what really matters. false pride is dangerous for development. #india #indiacovidcrisis"
1,i donâ€ trade mark t fuck with anyone and yet i still hear about me from all over.. you fragile ass niggas gotta take my fucking dick out of your mouth
0,username yeah we didn’t do any of that shit. just celebrated our 10th anniversary.
1,tucker carlson should not be allowed on tv. he will cause people to die because he wants attention and money. completely disgusting! #covidvaccine #getvaccinated #vaccineforall #vaccinessavelives #stupiditykills #tuckercarlsonmustgo
1,username you’ll still get the sympathy shag if you feign injury...
1,username stick to comedy dick head.
0,username so sad!! i think about #india quite often throughout the day. folded hands folded hands #indiacovidcrisis
0,#indiacovidcrisis is horrible i feel so sad for the people of india right now smh.
1,"username bloody hell lisa .. that’s serious, and absolutely brilliant, #crofting! love your laughter in that! rolling on the floor laughing rolling on the floor laughing face with tears of joy "
0,username username pls get retired we don't need you any more neither you can save people life from corona nor lives of innocent bjp workers in bengal .#resignmodi
1,"along with autistics; magpies and stains on the upholstery, but i wish they would all just fuck off!"
1,"username hahaha loser, nice tweets simp.. unoriginal fucking twat looking for likes because you are an empty lonely vessel"
0,username hungry girl. let's do this.
1,username lmao they treat snyder like shit. fuck them
1,username username username they don't care graham. they've been treating the very public that pussy their wages with total contempt it's really sickening.
1,"""indians are â€œdropping dead like fliesâ€ and the one thing that the government had promised â€“ perhaps the only thing that can save the country right now â€“ has proven to be nothing more than a farce."" #indiacovidcrisis #modikavaccinejumla #vaccinefor18plus #covid19india link"
1,"why tf this man called me talkin bout his order wont take his damn gift card after he put the pin in. whole time his dumbass aint put the card number in talkin bout ""woah, what a number"". get yo pale ass off my line sir!!! neeoooww!"
1,this bjp government deceiving on every occasion with false promises.#modikavaccinejumla
1,should i... post my pussy perhaps?
1,username bro i did not consent to seeing big dick bob and bootyhole betty on my timeline face with tears of joy 
1,username it’s shite. southgate is a clown. international football is shit. you telling me southgates cv means he can manage an international team?!? this is everything wrong with football. it’s bollocks.
0,username username wave those #covid19 #vaccine patents now before anymore people needlessly die. this callous world is even more heartbreaking during a worldwide pandemic. #indiacovidcrisis #indianeedsoxygen link
1,we have to end the reign of modi other wise this country will not survive. #resignpmmodi #resign_pm_modi
0,i m a student but i really am desperate to help &amp; contribute ma bit in #indiacovidcrisis someone tell me what can i do ..i can't see ppl in such agony
1,username username username stay safe king. don’t get yourself injured for that waistcoat wanker.
1,love it when when people show loyalty.. cant be moving to real for money at his age.. absolute bollocks.. soccer ball anyone who follows are great game now is deluded.. link
0,username username of the chinese #wuhanvirus .. why are you worried of naming the #chinavirus and not it's variants. $$$
0,this is why it is critical that foreign govts not provide unconditional aid to indian govt. the domestic supply chain is a mess - the centre wants to refuse to supply oxygen to delhi. transparency is crucial! #modimadedisaster #indiacovidcrisis username username link
1,each day almost everyone of us is losing their known ones. the problem is this fakeer doesn’t have any near and dear ones to know the pain. or else he would have resigned out of shame. #resign_pm_modi #resignmodi link
1,every day brings a doom. why the hell do we have such incompetent morons at the helm? #resignmodi #votethemout2022 #votethemout2024 #indianlivesmatter #indianeedoxygen #vaccineforall link
0,"username username it must be the father, son and wee donkey of all vaccines."
0,injection site still painful after yesterday’s second dose. still didn’t have uninterrupted sleep even though #covidvaccine made me sleepy both rounds. slight headache like the first time but could be due to my neck or eyes. #jabwelldone link
1,the red flags may have been big... but his dick was even bigger amen
0,username this the horror the earlier settler attacks unleashed. a disgrace. he is paying for someone elseâs crimes. #islamophobia #settlerattacks #zionism
0,username username shri username username username username please do something to stop violence in west bengal. this is ridiculous what happened in bengal. your silence makes danger of bjp members lives. #bengalburning #bengalvoilence #article356
1,username now india knows they have made huge mistake by electing horrible people #resignpmmodi
1,"chris coons is a disgusting, corrupt pos. and btw, joe biden promised he would not do this so this is in fact, a broken promise. #indiacovidcrisis #freethevaccine link"
0,"""eu and switzerland oppose a vaccine patent waiver. the waiver needs a consensus of all members of the wto to pass. hence it won't ever pass. great publicly stunt from biden though."" #covid19 #covidvaccine link"
1,username four right backs ffs what the fuck is that all about and leave out two decent midfield players one of whom could cover the right back roll if could upon ðÿ¤·â€â trade mark ‚ï¸
1,i don't believe the bullshit conspiracy theories revolving around phizer and moderna. i do however believe a vaccine manufactured in china would be for population control or a mass sterilization event. do not take #sinopharm #covidvaccine
0,a prime minister fails in doing his job and still can’t fits in his position...we all want him to resign and we regret for not listening this great peson #modiresignorrepeal #resign_pm_modi #resign_modi link
1,"oh good, mastriano and his merry band of shitbag cocksuckers are going to put pa through needless post-election hell, too. we had 2 cases of voter fraud here. 2. both republicans. fuck off, gop. link"
0,“the predisposition of the religious to resort to violence on the smallest pretext creates chaos at home and aggravates #islamophobia abroad. this propensity to act as a state within the state must be firmly eradicated whatever the cost”. #pakistan link link
1,"username username assaulting and harassing people is violence, asshole."
0,"writing this post is making my tongue numb, reminding me of a death injury. and i find this line: ""the cutting out the tongues of prophetic poets."" shit's constantly the same, actually."
0,username yes!! the images are heartbreaking. #helpindianow #indiacovidcrisis
1,username lower missouri does not! i was almost stuck in st. louis once on a work trip for 1.5 feet of snow. the damn city was shut down bruh lol
1,username stop your useless poetry and jumle no one is interested.. please resign #resignmodi #resign_pm_modi
1,fucking disgrace. #china state a/c tweet: â€œchina lighting a fire versus india lighting a fire.â€ ðÿ¤¬ #auspol #indiacovidcrisis ping: username username (reported on username) link
1,"username username congrats mr. modi, you have managed to sho away our only hope. the biggest jumala of make in india has also failed #resignmodi #resign_pm_modi link"
1,congress mp rahul gandhi has blamed the modi government for growing corona transition in the country. he alleged that the government failed to take proper steps to tackle the epidemic and whatever warning was issued was ignored. #rahulgandhi #indiacovidcrisis #covid19india link
1,username ooo i want to be fuck you
1,this asshole's a fucking pig!
0,"its very shameful that these kinds of things are happening in india, wth hindus. we haven't learnt from the incident of kashmiri hindus,and if we didn't raise our voice , it will happen in any other state. #spinelessmodi #spinlessbjp #cruelmamata #bengalburning link"
1,modi is a vulture...he is unfortunate destiny of india. #resign_pm_modi
0,"most emoji used by me this year so far folded hands folded hands please face with medical mask up #india! it is painful to even pray when you read about kids, young bread winners and babies struggling to breathe. broken heart for the family and a tear escapes my eye each time i see my timeline. #indiacovidcrisis #getvaccinated link"
1,"idiots who were supportin caa,atleast nw u should hve understood dat giving citizenship to outsiders when our own basic infra is insufficient for indians is such a huge mistake. caa is done only for extra voter base nothing else. #caa #exitmodi #indianeedoxygen #indiacovidcrisis"
1,"ᴛᴀᴇ thrusts slowly. it’s only the morning after all, but his hand speeds up around ᴋᴏᴏ’s dick, his fingers stopping to knead the sensitive head, until ᴋᴏᴏ is stomping his foot and whimpering."
0,username i am saddened that our aus govt and our mainstream media seem to have no interest in supporting and comforting indian australians affected by the unfolding #indiacovidcrisis. the coverage on username and username is very good but very distressing. folded hands sad but relieved face #covid19india
1,username mr keyamo you are a cynical bastard
0,"heart wrenching to see people gasping for air, left to themselves to die. praying for the people of india. #indiacovidcrisis #covid19india #indiacovidcrisis"
1,username lolz criminal intimidation? what crap is that? this is called lynchistaan. union minister just barely escapes being lynched and journo types are calling this intimidation. disgusting heartless people! #westbengal #bengalburning
1,username username username you know that from experiance then ?.. oh wait forgot ya just a wanker
1,username if you donâ€ trade mark t fake then why the hell there is scarcity of oxygen cylinders in all hospitals ? why people are dying ? what you did was only headline mgmt. so far and gave vaccine to other countries without planning for local requirements
1,nvidia is at that point where they are pushing out random cards because they know it will sell out and they donâ€ trade mark t care who it is giving them the money. fuck off.
1,i’m a bad bitch. link
1,"this is crime against humanity, modi ji is a failed pm of india's history. #modihataodeshbachao #resignmodi #modikavaccinejumla link"
1,son of a bitch link
0,who is responsible for oxygen? #andhbhakt #election_meeting #narendramodi #modikavaccinejumla #modiresign #farmlaws_nextpandemic #suspendsharjeelusmni #studentslivesmatters #cancel12thboardexams2021 #covidemergency do you agree with me? red heart don't you agree with me? clockwise vertical arrows link
1,sorry to say this...where is the leadership in #india? why there is no national address from username in this health emergency? can he come out and speak to the citizens and offer some comfort with action points?..#indiacovidcrisis #covidsecondwaveinindia
0,"what the ... like #wuhanvirus they are also knocking at our doors. deep is like a younger brother to me...oh, damn you username link"
1,"well maybe an overview will do: orlando here. | 30 | black freak top | pretty open only thing i don’t do is take dick. yes, ima top &amp; i enjoy my ass being ate also, i love getting head just as much as i love giving it. down for groups, couples, etc."
1,the problem isn't with #bengalburning . problem is many idiots still think early 2000 riots were justified. and people are terming coward act of killing innocents as #viratroop . god save us from these intellectually bankrupts .
1,"you should be ashamed of yourself, you and your family let him die. you did nothing for him, at least a dignity in death. never forget never forgive. #justiceforshahabuddin link"
1,ancelotti’s a bit of a wanker isn’t he
1,arrest her . username she is hatemonger #resignmodi #gujarat #kumbhmela2021 link
1,i need a to pimp a butterfly 2
1,"it's ridiculously americentric to call trump the most-hated man in the world. for cruelty &amp; indifference to human life department, india's prime minister modi is way ahead of trump's dumpster fire. #modimadedisaster #modikavaccinejumla #pmmodiresign link"
1,hit like shit this weekend unamused face face with tears of joy link
1,just got a shag cut link
1,"if you turn into an absolute prick around certain people and use their happiness to get a laugh with the other person, then go back to yourself when theyâre gone youâre an absolute cunt sorry"
1,username there is no real translation like “bloody hell” idk hahahah literally is “bloody two”
0,absolutely horrifying. we need the biden-harris administration to act now and send emergency medical aid and vaccines syringe to stop the bleeding. i am so worried about india. #indiacovidcrisis #indianeedsoxygen link
1,"just a heads up to any would-be felons: the line between clinically insane criminal and disturbed psychopath who's going to federal prison is a fairly defined and contoured one. and yes, i just watched the parkland shooter interview and he's a despicable lil twat"
0,so fed up with opportunists #fuming #badmood #opportunists #fedup #fuckoff #covidvaccine
1,"[hw] ""ilberd, you sick bastard. you sick, swiving bastard! i'll hack you to pieces with my lance, see if i don't."""
1,"username who was the asshole shouting ""shoot me"" in the background?"
1,"username hello mr. nandy, we #bengali s are very much aware that youâ€ trade mark re one of the dalal who wishes to see many pakistan in west bengal. we know for whom you write and get paid. better shut your gutter mouth. youâ€ trade mark re worse than sonargachhi beshya"
1,whore isnâ€ trade mark t even an insult at this point idk why men use it. like how am i gonna be offended by a word that men brainlessly use against virgins it has no meaning
1,username tf going on with you bro we fucking love you. cute ass cunt no homo... full homo face blowing a kiss 
1,come a long way and survived a lot of things iâ€ trade mark m not about to be taken out by a shitty virus. nor do i care to have anything plugging up the carb on this dadbod cadillac. thks to all the ppl in the health care system and my home province for the wicked service #covidvaccine link
0,username username username they told me 2 weeks time you can book an astra vaccine if your over 50 in qld at certain gp clinics. too bad if you're one of the 9000 trapped in india. ..... snail syringe #scottyfromdamagecontrol #vaccinerollout #indiacovidcrisis #auspol
1,what's worst is its a media which killed people lot more than what the #chinesevirus did ! #stayhomestaysafe #indiafightscovid19 #covid19 #covidsecondwave #covidemergency2021 #covidsecondwaveinindia #covid19vaccination #indiafightscovid19 #indiastaystrong link
0,"i got my #covidvaccine shot for her backhand index pointing down: medium-light skin tone . because now if i get sick, i won’t be headed to the hospital or icu and i can still take care of my daughter. and having the peace of mind that she won’t lose her mother to #covid19 #gotmyshot link"
0,username this is racism! australian citizens are being criminalised for returning to their own country. where were the flight bans when citizens were coming back from the uk and usa? link #indiacovidcrisis
1,username username this song is mid as fuck
1,"username jisne pussy bola, usse bolo agay jaa kr right, wahan se fuck off, baki sjdhdh thankyou mwah"
0,"to be honest.. arvind kejriwal can run the country more efficiently. no,i'm not frm delhi, neither a bhakt nor a congress fan. #modiresign #modikavaccinejumla"
1,we'll never even get to boo the stroke-eyed arl cunt either.
0,username damn this is embarrassing
1,username punched him hard enough he took his mask off called me a bitch with his bloody nose &amp; called for security ðÿ˜…ðÿ˜…ðÿ˜…ðÿ˜…my bad
1,"for an unschooled , neiscent man who divided our society on the grounds of religious intolerance, the harsh truth has hit back harder . the pm has shown no intellect or competence in handling the pandemic or the country. education does matter. #modikavaccinejumla"
1,"username username fuck sake, sallies. xd now i want to get and try the hash brown version tgis morning. thank you for this idea. ðÿ’š"
0,username i would use the 5g to buy some blow &amp; hooker for my friend whoâ€ trade mark s an amputee below the neck then use the rest to buy my side chick a car &amp; maybe the rest i can splurge on a trip to the middle east &amp; the final $100 i can pay my bill o
0,"the situation in west bengal is frightening. all these barbaric acts being ignored just because they belong to a certain political party, is even more horrifying.hope we restore humanity at the earliest instead of all the fake propoganda. username #bengalburning #shameonmamata"
0,"remember that time when covid-19 was raging in europe and the us, and we closed our borders to australian citizens returning home from there and threatened them with jail? yeah, me neither. #auspol #strandedaussies #racist #indiacovidcrisis #indianlivesmatter"
1,bitch i’m worth more
0,"grief, anger among indian diaspora in us as covid crisis worsens- as the pandemic ravages india, the millions-strong indian diaspora in the us are stricken with panic, pain and grief. #coronaupdate #modimustresign #resignmodi #covid19india #modifailsindia link"
1,username he's already been to madrid and bought the t-shirt so i just think he's a shitbag
1,second vaccine and i feel like crap .... #covidvaccine
1,username literally nothing wrong he pussy for deactivating tho loudly crying face 
1,"archie you sly dog, you motherfucker.. you are not allowed link"
1,"you can have good dick, good head. but that don’t exclude you from being a flea. you can’t nurture your mind body and soul with sex. you will always feel empty. and i’m not going to fill that void. get a fuckin therapist bro. hundred points hundred points "
0,#resignmodi #resign_pm_modi a wise man said a decade ago. we didnâ€ trade mark t listen. now we are reaping the rewards. link
1,username username username username username username username what is a called? the bucket list. a fuck bucket list. :d
1,username pussy from a guy who wishes he had a pussy
0,the situation in india is incredibly heartbreaking. their covid # s continue to climb. #indiacovidcrisis link
1,if conte goes to everton iâ€ trade mark m seriously gonna have to quit this 2 bob bollocks they call football!
0,"#novaccinepassports #covidvaccine vaccine passports may perpetuate and worsen already-existing disparities in healthcare for minority and vulnerable groups. in this article, i talk about the passports as a terrible idea. link via username"
1,"username when you will act against #islamophobia in #eu when a european country put restrictions on ones faith then it's justified, what a hypocrite you europeans are, oh i forgot you are the real racist and colonials who looted and killed millions since centuries."
0,"doesn't matter if i don't get vaccine, but my parents seriously need the second dose of vaccine. what's going on, anxious! #covidvaccine"
1,does anyone else just sit there thinking nikki haley is a cunt
1,"username username username username username username thereâ€ trade mark s far better players left out than mings,coady and that ponytailed twat in midfield"
1,happy birthday to that texas pimp username !!!!!!
1,"username username username username lessons? you guys canâ€ trade mark t prove shit. what do all governing bodies say? whatâ€ trade mark s does the liquidator say, what does lord nimmo say? they all know more than you and the other twat"
1,username username cressida dick is a class a woke. how she got to be head of the username is bizarre indeed. she wasn't that bothered about the demise of jean charles de menezes at the time of his death. link
1,"itâ€ trade mark s really not fair to blame the gullible indians for falling prey to modiâ€ trade mark s image management to grab power when people like username also fell for it,once. #indiafightscovid19 #resignmodi"
0,apartheid is apartheid is apartheid is apartheid. stop silencing us. speak up for palestine. #silenceisviolence #freepalestine #humanrights #islamophobia palms up together: medium-dark skin tone flag: palestinian territories red heart link link
1,this bitch say she sell pussy but her phone was on silent. i’m confused.
1,username shitbag
0,more embarrassment for indian govt as new zealand high commission in delhi deletes tweet seeking help on oxygen cylinder from youth congress leader link #exitmodi #oxygencrisis #oxygenshortage #newzealand #iyc #youthcongress #rahulgandhi #indiacovidcrisis
1,username such a shame this is happening in broad day light. what surprises me the most is that central agencies are so helpless..#bengalburning #bengal #tmc_goons
1,#ipl and #exitpolls are just to divert the failures of bjp government . and the carelessness and uselessness of india's shameless pm modi . #modimustresign #modikavaccinejumla
1,"i'm a working bitch, ain't got no time for dick"
1,worst pm godi is playing with the lives of innocent people. #resignmodi #modikavaccinejumla #farmlaws_nextpandemic link
1,dear pm modi why you are not resigning. you annd yours minister are not fit for the so called system. #resignmodi #modimadedisaster #modiresign link
0,you cannot seek help from someone who got you in trouble in the first place. #modiresign #modimustresign #resignmodi #resign_pm_modi #covid19 #covidemergency #modikavaccinejumla #rohitsardana link
1,kangana did a terrible mistake of pointing the mistakes of supreme leader !! betrayal &amp; exposing gujarat cm is not acceptable in bjp.. #resignmodi link
